flow,amount,categories,unit
"Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore, in ground",1.2810235775986738e-13,"('natural resource', 'in ground')",kilogram
"Copper, Cu 6.8E-1%, in mixed ore, in ground",6.077950925418588e-14,"('natural resource', 'in ground')",kilogram
"Stibnite, in ground",3.917241645780348e-14,"('natural resource', 'in ground')",kilogram
"Copper, Cu 0.2%, in mixed ore, in ground",2.2510443857476812e-14,"('natural resource', 'in ground')",kilogram
"Perlite, in ground",9.656685582096386e-15,"('natural resource', 'in ground')",kilogram
"Silver, Ag 5.4E-3%, in mixed ore, in ground",7.811402023806666e-15,"('natural resource', 'in ground')",kilogram
"Lithium, 0.15% in brine, in ground",5.4794401261718605e-15,"('natural resource', 'in ground')",kilogram
"Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore, in ground",2.1042544740698157e-15,"('natural resource', 'in ground')",kilogram
"Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore, in ground",1.2974056705977382e-15,"('natural resource', 'in ground')",kilogram
"Spodumene, in ground",1.2179147183375997e-15,"('natural resource', 'in ground')",kilogram
"Olivine, in ground",6.058499462760638e-16,"('natural resource', 'in ground')",kilogram
"Feldspar, in ground",5.753757836987147e-16,"('natural resource', 'in ground')",kilogram
"Silver, Ag 7.6E-5%, Au 9.7E-5%, in ore, in ground",3.732174679805966e-16,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.8E-6%, in mixed ore, in ground",2.0818240599988938e-16,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.5E-4%, Au 6.8E-4%, in ore, in ground",2.9553733487194305e-17,"('natural resource', 'in ground')",kilogram
"Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore, in ground",2.8251285919542925e-17,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.5E-5%, Au 5.4E-4%, in ore, in ground",2.705259820911149e-18,"('natural resource', 'in ground')",kilogram
