flow,amount,categories,unit
Antimony,7.273286143500104e-06,"('water', 'ground-, long-term')",kilogram
Tin,4.095446073190261e-06,"('air', 'low population density, long-term')",kilogram
"Lithium, ion",2.453782394031598e-06,"('water',)",kilogram
Tin,2.310016747686515e-06,"('air', 'urban air close to ground')",kilogram
Antimony,2.2570714130737367e-06,"('water', 'surface water')",kilogram
Antimony,8.794170944988111e-07,"('air',)",kilogram
Chromium VI,5.853708481656739e-07,"('air',)",kilogram
Tin,2.5610131042633663e-07,"('soil', 'agricultural')",kilogram
Dichromate,1.9707041325156838e-07,"('water', 'surface water')",kilogram
Antimony,1.9489078682269416e-07,"('air', 'non-urban air or from high stacks')",kilogram
Sodium dichromate,1.707388134032406e-07,"('air', 'urban air close to ground')",kilogram
Antimony,1.2958655024244824e-07,"('water', 'ground-')",kilogram
Cu-HDO,2.3312074114075406e-09,"('water',)",kilogram
Antimony,1.9035143366463783e-09,"('water',)",kilogram
Antimony,1.6797454245215346e-09,"('air', 'urban air close to ground')",kilogram
Antimony,4.3281378478175624e-10,"('air', 'low population density, long-term')",kilogram
Copper,2.106494873484172e-10,"('air', 'lower stratosphere + upper troposphere')",kilogram
Silver,1.634359460102648e-10,"('soil', 'agricultural')",kilogram
Antimony,1.0090828175462812e-10,"('soil',)",kilogram
Nickel,1.2270490481109804e-11,"('air', 'lower stratosphere + upper troposphere')",kilogram
Chromium IV,1.0944948614012512e-11,"('air', 'urban air close to ground')",kilogram
Zinc,6.544196801093537e-12,"('air', 'lower stratosphere + upper troposphere')",kilogram
"Lithium, ion",1.3730219408706088e-12,"('water', 'surface water')",kilogram
Chromium,1.0216242216513532e-12,"('air', 'lower stratosphere + upper troposphere')",kilogram
Antimony,8.987793288415603e-13,"('soil', 'agricultural')",kilogram
Lithium,8.882249756618875e-13,"('soil',)",kilogram
Lithium,8.882249756618875e-13,"('water', 'ground-')",kilogram
Lead,1.3665282471742923e-13,"('air', 'lower stratosphere + upper troposphere')",kilogram
Lithium,3.427562419344891e-16,"('air', 'urban air close to ground')",kilogram
