flow,amount,categories,unit
"Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore, in ground",5.86243322687643e-05,"('natural resource', 'in ground')",kilogram
"Lead, Pb 3.6E-1%, in mixed ore, in ground",4.233748192988407e-05,"('natural resource', 'in ground')",kilogram
"Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore, in ground",3.6145600286354573e-05,"('natural resource', 'in ground')",kilogram
"Silver, Ag 7.6E-5%, Au 9.7E-5%, in ore, in ground",1.0397803650185074e-05,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.8E-6%, in mixed ore, in ground",5.79994230367186e-06,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.5E-4%, Au 6.8E-4%, in ore, in ground",8.233642428165282e-07,"('natural resource', 'in ground')",kilogram
"Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore, in ground",7.870781757511886e-07,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.5E-5%, Au 5.4E-4%, in ore, in ground",7.536828485753344e-08,"('natural resource', 'in ground')",kilogram
"Lithium, 0.15% in brine, in ground",1.7532468353848945e-10,"('natural resource', 'in ground')",kilogram
"Stibnite, in ground",5.550273935883867e-13,"('natural resource', 'in ground')",kilogram
