flow,amount,categories,unit
"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore, in ground",15197.762223289441,"('natural resource', 'in ground')",kilogram
"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore, in ground",11962.515956524518,"('natural resource', 'in ground')",kilogram
"Borax, in ground",10421.14276339868,"('natural resource', 'in ground')",kilogram
"Cobalt, in ground",8375.256128366562,"('natural resource', 'in ground')",kilogram
"Kieserite, 25% in crude ore, in ground",8372.491617055193,"('natural resource', 'in ground')",kilogram
"Olivine, in ground",7993.739504600108,"('natural resource', 'in ground')",kilogram
"Nickel, Ni 2.5E+0%, in mixed ore, in ground",7813.149601219152,"('natural resource', 'in ground')",kilogram
"Perlite, in ground",5680.386564780069,"('natural resource', 'in ground')",kilogram
"Indium, 0.005% in sulfide, In 0.003%, Pb, Zn, Ag, Cd, in ground",5057.156878491358,"('natural resource', 'in ground')",kilogram
"Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore, in ground",4401.5893757155545,"('natural resource', 'in ground')",kilogram
"Phosphorus, 18% in apatite, 4% in crude ore, in ground",2753.6119186581577,"('natural resource', 'in ground')",kilogram
"Zinc, Zn 3.1%, in mixed ore, in ground",2559.6865703374633,"('natural resource', 'in ground')",kilogram
"TiO2, 95% in rutile, 0.40% in crude ore, in ground",2412.149664139455,"('natural resource', 'in ground')",kilogram
"Tin, 79% in cassiterite, 0.1% in crude ore, in ground",1628.4043437261034,"('natural resource', 'in ground')",kilogram
"Phosphorus, 18% in apatite, 12% in crude ore, in ground",1544.3380912650985,"('natural resource', 'in ground')",kilogram
"Spodumene, in ground",1484.283209195296,"('natural resource', 'in ground')",kilogram
"Copper, Cu 6.8E-1%, in mixed ore, in ground",1031.4872675570364,"('natural resource', 'in ground')",kilogram
"Pd, Pd 7.3E-4%, Pt 2.5E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground",928.0925786917127,"('natural resource', 'in ground')",kilogram
"strontium, in ground",825.3019340286785,"('natural resource', 'in ground')",kilogram
"Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",825.0230438418471,"('natural resource', 'in ground')",kilogram
"Feldspar, in ground",742.4753177988345,"('natural resource', 'in ground')",kilogram
"Lead, Pb 0.014%, in mixed ore, in ground",575.4330929007514,"('natural resource', 'in ground')",kilogram
"Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",350.6073936729859,"('natural resource', 'in ground')",kilogram
"Pt, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground",318.1377732823963,"('natural resource', 'in ground')",kilogram
"Stibnite, in ground",239.18095510896748,"('natural resource', 'in ground')",kilogram
"Cobalt, Co 5.0E-2%, in mixed ore, in ground",208.19760487026633,"('natural resource', 'in ground')",kilogram
"Silver, 0.007% in sulfide, Ag 0.004%, Pb, Zn, Cd, In, in ground",200.77559821747423,"('natural resource', 'in ground')",kilogram
"Anhydrite, in ground",170.38862791704094,"('natural resource', 'in ground')",kilogram
"Copper, Cu 0.2%, in mixed ore, in ground",124.85119731539255,"('natural resource', 'in ground')",kilogram
"Gold, Au 9.7E-4%, in mixed ore, in ground",120.12853602330249,"('natural resource', 'in ground')",kilogram
"Silver, Ag 9.7E-4%, in mixed ore, in ground",80.96796130599668,"('natural resource', 'in ground')",kilogram
"Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore, in ground",74.9573603512166,"('natural resource', 'in ground')",kilogram
"Lead, Pb 3.6E-1%, in mixed ore, in ground",51.25572205680838,"('natural resource', 'in ground')",kilogram
"Gold, Au 6.7E-4%, in ore, in ground",43.098995990382825,"('natural resource', 'in ground')",kilogram
"Rh, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",41.30593513311803,"('natural resource', 'in ground')",kilogram
"Rh, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground",25.405247363779363,"('natural resource', 'in ground')",kilogram
"Gold, Au 7.1E-4%, in ore, in ground",21.146311826369978,"('natural resource', 'in ground')",kilogram
"Granite, in ground",19.680889250316632,"('natural resource', 'in ground')",kilogram
"Rhenium, in crude ore, in ground",10.730823011226756,"('natural resource', 'in ground')",kilogram
"Gold, Au 1.4E-4%, in ore, in ground",8.624573852056981,"('natural resource', 'in ground')",kilogram
"Gold, Au 4.3E-4%, in ore, in ground",5.170187492448676,"('natural resource', 'in ground')",kilogram
"Gold, Au 4.9E-5%, in ore, in ground",2.955053069123473,"('natural resource', 'in ground')",kilogram
