Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source,Mineral,f_mineral_me,Delta_g_Mineral,Mineral_Fraction,CF_Mineral,xi_Mineral,xf_Mineral,xm_Mineral,ERC,CF2
"Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore, in ground","('ecoinvent-3.4-biosphere', '719def62-0941-4264-bc54-97093d847d7a')",Mo,1.5124513531024595e-12,3.329806819630647e-13,8.2e-05,1.3556275656784592e-17,6.157476565684994e-17,parsed_crude_ore_multi,Molybdenite,1.6700000000000004,5.560777388783182e-13,0.00013694000000000003,2.2638980346830273e-17,0.0023389070923680233,0.0023389070918119455,0.9176761103880936,4.797742874631119e-09,4.797742874631119e-09
"Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore, in ground","('ecoinvent-3.4-biosphere', '719def62-0941-4264-bc54-97093d847d7a')",Cu,1.5124513531024595e-12,1.1794706711393948e-12,0.0039000000000000003,4.801849000006535e-17,6.157476565684994e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,3.3960621048323956e-12,0.011229310344827588,1.3826013500018817e-16,0.01286923124177145,0.012869231238375387,0.8086409056778144,1.977435108336989e-09,1.977435108336989e-09
"Molybdenum, 0.016% in sulfide, Mo 8.2E-3% and Cu 0.27% in crude ore, in ground","('ecoinvent-3.4-biosphere', 'ac8571b8-b00b-479d-93cf-b9374feaee05')",Mo,1.2827847660129882e-12,3.7157780442077536e-13,8.2e-05,1.3556275656784592e-17,4.6799845656829836e-17,parsed_crude_ore_multi,Molybdenite,1.6700000000000004,6.20534933382695e-13,0.00013694000000000003,2.2638980346830273e-17,0.0023389070923680233,0.0023389070917474884,0.9176761103880936,5.3534488856535706e-09,5.3534488856535706e-09
"Molybdenum, 0.016% in sulfide, Mo 8.2E-3% and Cu 0.27% in crude ore, in ground","('ecoinvent-3.4-biosphere', 'ac8571b8-b00b-479d-93cf-b9374feaee05')",Cu,1.2827847660129882e-12,9.112069615922129e-13,0.0027,3.3243570000045246e-17,4.6799845656829836e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,2.6236476307913716e-12,0.007774137931034483,9.571855500013028e-17,0.01286923124177145,0.012869231239147802,0.8086409056778144,1.5277224781740127e-09,1.5277224781740127e-09
"Cobalt, in ground","('ecoinvent-3.4-biosphere', 'd0779a5e-6969-4144-954e-ceb81fb83f15')",Co,9.814239063942383e-13,9.814239063942383e-13,0.0019,3.695024078206249e-15,3.695024078206249e-15,valero_fallback,Linnaeite,1.727272727272727,1.6951867474082296e-12,0.0032818181818181813,6.3823143169017024e-15,0.015088369910128439,0.015088369908433251,0.0455986939380875,9.286362133909067e-10,9.286362133909067e-10
"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore, in ground","('ecoinvent-3.4-biosphere', '30fed59d-d722-482f-be4f-f3d93bdd2527')",Mo,8.925011764349138e-13,2.0903205746847112e-13,8.2e-05,1.3556275656784592e-17,5.788103565684491e-17,parsed_crude_ore_multi,Molybdenite,1.6700000000000004,3.4908353597234684e-13,0.00013694000000000003,2.2638980346830273e-17,0.0023389070923680233,0.0023389070920189397,0.9176761103880936,3.011285022038736e-09,3.011285022038736e-09
"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore, in ground","('ecoinvent-3.4-biosphere', '30fed59d-d722-482f-be4f-f3d93bdd2527')",Cu,8.925011764349138e-13,6.834691189664426e-13,0.0036,4.432476000006032e-17,5.788103565684491e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,1.9679197046102744e-12,0.01036551724137931,1.276247400001737e-16,0.01286923124177145,0.012869231239803531,0.8086409056778144,1.14589345738433e-09,1.14589345738433e-09
"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore, in ground","('ecoinvent-3.4-biosphere', 'a76cf135-2be1-4e53-9423-9211acd100f1')",Mo,8.676171354882587e-13,2.8938501175861326e-13,8.2e-05,1.3556275656784592e-17,4.064362899015479e-17,parsed_crude_ore_multi,Molybdenite,1.6700000000000004,4.832729696368842e-13,0.00013694000000000003,2.2638980346830273e-17,0.0023389070923680233,0.00233890709188475,0.9176761103880936,4.16975586650335e-09,4.16975586650335e-09
"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore, in ground","('ecoinvent-3.4-biosphere', 'a76cf135-2be1-4e53-9423-9211acd100f1')",Cu,8.676171354882587e-13,5.782321237296453e-13,0.0022,2.70873533333702e-17,4.064362899015479e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,1.6649097355663927e-12,0.00633448275862069,7.799289666677281e-17,0.01286923124177145,0.01286923124010654,0.8086409056778144,9.69434628485815e-10,9.69434628485815e-10
"Ni, Ni 3.7E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Cu 5.2E-2% in ore, in ground","('ecoinvent-3.4-biosphere', 'febbfa6e-44d4-42a0-abcd-aec8a428f75e')",Ni,7.931406892999835e-13,6.660285286698072e-13,0.00037,3.354694424738564e-17,3.9949409580727685e-17,parsed_crude_ore_multi,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.9542628393404226e-12,0.001085655072463768,9.843354104819849e-17,0.010558917414268303,0.01055891741231404,0.0803628113054402,1.549391571178907e-10,1.549391571178907e-10
"Ni, Ni 3.7E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Cu 5.2E-2% in ore, in ground","('ecoinvent-3.4-biosphere', 'febbfa6e-44d4-42a0-abcd-aec8a428f75e')",Cu,7.931406892999835e-13,1.2711216063017624e-13,0.00052,6.402465333342046e-18,3.9949409580727685e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,3.659953590558523e-13,0.0014972413793103447,1.8434684666691753e-17,0.01286923124177145,0.012869231241405455,0.8086409056778144,2.131385901751849e-10,2.131385901751849e-10
"Tin, 79% in cassiterite, 0.1% in crude ore, in ground","('ecoinvent-3.4-biosphere', '31b4eea9-640e-4056-ac2f-0555627af18a')",Sn,6.760739948663041e-13,6.760739948663041e-13,0.001,1.3268575464212294e-16,1.3268575464212294e-16,parsed_crude_ore,Cassiterite,1.26875,8.577688809866234e-13,0.0012687500000000001,1.683450512021935e-16,0.009054537241268257,0.009054537240410488,0.8632947389802966,2.767777120101767e-10,2.767777120101767e-10
"Cu, Cu 5.2E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2% in ore, in ground","('ecoinvent-3.4-biosphere', '8508a83c-6a37-4159-93cc-21a2645390ab')",Cu,5.561657528729531e-13,8.913353137711879e-14,0.00052,6.402465333342046e-18,3.9949409580727685e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,2.566430989651524e-13,0.0014972413793103447,1.8434684666691753e-17,0.01286923124177145,0.012869231241514806,0.8086409056778144,1.494752374479546e-10,1.494752374479546e-10
"Cu, Cu 5.2E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2% in ore, in ground","('ecoinvent-3.4-biosphere', '8508a83c-6a37-4159-93cc-21a2645390ab')",Ni,5.561657528729531e-13,4.670322214958343e-13,0.00037,3.354694424738564e-17,3.9949409580727685e-17,parsed_crude_ore_multi,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3703672980296608e-12,0.001085655072463768,9.843354104819849e-17,0.010558917414268303,0.010558917412897936,0.0803628113054402,1.0864499216963225e-10,1.0864499216963225e-10
"Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore, in ground","('ecoinvent-3.4-biosphere', '5514ccd2-469f-4074-9905-529154e7f742')",Mo,2.3343152699136934e-13,2.7933147912174577e-14,8.2e-05,1.3556275656784592e-17,1.1328698565692033e-16,parsed_crude_ore_multi,Molybdenite,1.6700000000000004,4.6648357013331555e-14,0.00013694000000000003,2.2638980346830273e-17,0.0023389070923680233,0.002338907092321375,0.9176761103880936,4.0265198700128905e-10,4.0265198700128905e-10
"Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore, in ground","('ecoinvent-3.4-biosphere', '5514ccd2-469f-4074-9905-529154e7f742')",Cu,2.3343152699136934e-13,2.0549837907919475e-13,0.008100000000000001,9.973071000013574e-17,1.1328698565692033e-16,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,5.916936087280263e-13,0.02332241379310345,2.8715566500039084e-16,0.01286923124177145,0.012869231241179757,0.8086409056778144,3.44555297422174e-10,3.44555297422174e-10
"Lead, Pb 3.6E-1%, in mixed ore, in ground","('ecoinvent-3.4-biosphere', '4df0eac4-44bb-46b6-b588-e3513a1ead2f')",Pb,1.4044677908992987e-13,1.4044677908992987e-13,0.0036,4.267891694899601e-16,4.267891694899601e-16,parsed_crude_ore_multi,Galena,1.1560975609756097,1.6237017875274817e-13,0.0041619512195121946,4.934099178981489e-16,0.10515644248728105,0.10515644248711868,0.635111259945265,6.723107295578544e-13,6.723107295578544e-13
"Copper, Cu 6.8E-1%, in mixed ore, in ground","('ecoinvent-3.4-biosphere', '4f684798-3870-45a1-b5f2-aa3444c0b8d6')",Cu,4.133006524751598e-14,4.133006524751598e-14,0.0068000000000000005,8.372454666678061e-17,8.372454666678061e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,1.190020844195719e-13,0.01957931034482759,2.4106895333366143e-16,0.01286923124177145,0.012869231241652448,0.8086409056778144,6.927473098058106e-11,6.927473098058106e-11
"Pd, Pd 7.3E-4%, Pt 2.5E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground","('ecoinvent-3.4-biosphere', '535bbc83-033b-42fe-9a68-8dc9eb420385')",Ni,3.937752966094607e-14,3.311997330591434e-14,0.023,2.0853505883509992e-15,2.479348455018202e-15,parsed_crude_ore_multi,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,9.718072167413647e-14,0.06748666666666667,6.1188417408339604e-15,0.010558917414268303,0.010558917414171122,0.0803628113054402,7.707244509940196e-12,7.707244509940196e-12
"Pd, Pd 7.3E-4%, Pt 2.5E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground","('ecoinvent-3.4-biosphere', '535bbc83-033b-42fe-9a68-8dc9eb420385')",Cu,3.937752966094607e-14,6.257556355031732e-15,0.032,3.939978666672029e-16,2.479348455018202e-15,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,1.801744674638447e-14,0.09213793103448277,1.1344421333348773e-15,0.01286923124177145,0.012869231241753433,0.8086409056778144,1.0503749823746687e-11,1.0503749823746687e-11
"Cobalt, Co 5.0E-2%, in mixed ore, in ground","('ecoinvent-3.4-biosphere', '02e8658e-3c88-404c-865d-4d4934661ea6')",Co,3.529832452057521e-14,3.529832452057521e-14,0.0005,9.723747574226973e-16,9.723747574226973e-16,parsed_crude_ore_multi,Linnaeite,1.727272727272727,6.096983326281171e-14,0.0008636363636363635,1.6795563991846589e-15,0.015088369910128439,0.015088369910067468,0.0455986939380875,3.340504763701981e-11,3.340504763701981e-11
"Pt, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground","('ecoinvent-3.4-biosphere', '3250f566-58bc-46d3-ab88-1d2e23ca3e1b')",Ni,1.3498092685059653e-14,1.135308571307651e-14,0.023,2.0853505883509992e-15,2.479348455018202e-15,parsed_crude_ore_multi,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,3.3312257006803915e-14,0.06748666666666667,6.1188417408339604e-15,0.010558917414268303,0.010558917414234991,0.0803628113054402,2.640952073117058e-12,2.640952073117058e-12
"Pt, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground","('ecoinvent-3.4-biosphere', '3250f566-58bc-46d3-ab88-1d2e23ca3e1b')",Cu,1.3498092685059653e-14,2.1450069719831437e-15,0.032,3.939978666672029e-16,2.479348455018202e-15,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,6.176140764158362e-15,0.09213793103448277,1.1344421333348773e-15,0.01286923124177145,0.012869231241765275,0.8086409056778144,3.626294582006823e-12,3.626294582006823e-12
"Copper, Cu 0.2%, in mixed ore, in ground","('ecoinvent-3.4-biosphere', '704399e3-cf6b-483d-84f5-466e91a9d17c')",Cu,4.502088711003008e-15,4.502088711003008e-15,0.002,2.462486666670018e-17,2.462486666670018e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,1.2962910598922454e-14,0.005758620689655173,7.090263333342983e-17,0.01286923124177145,0.012869231241758487,0.8086409056778144,7.596461926101647e-12,7.596461926101647e-12
"Silver, 0.007% in sulfide, Ag 0.004%, Pb, Zn, Cd, In, in ground","('ecoinvent-3.4-biosphere', 'c15f6c4d-bf7a-4a7c-91c6-53aad6a630a8')",Ag,4.115476778147008e-15,4.115476778147008e-15,4e-05,6.280784264150202e-18,6.280784264150202e-18,parsed_crude_ore_multi,Argentite,1.1478494623655913,4.723947807174118e-15,4.591397849462366e-05,7.209394840839074e-18,0.0005609394054083945,0.0005609394054036705,0.9,1.3461774091424838e-09,1.3461774091424838e-09
"Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground","('ecoinvent-3.4-biosphere', '636a8446-9899-43a6-b4bf-213f25d69c88')",Ni,3.641676419712744e-15,3.058045590692734e-15,0.00037,3.354694424738564e-17,3.9949409580727685e-17,parsed_crude_ore_multi,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,8.972926236110883e-15,0.001085655072463768,9.843354104819849e-17,0.010558917414268303,0.01055891741425933,0.0803628113054402,7.097704380089323e-13,7.097704380089323e-13
"Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground","('ecoinvent-3.4-biosphere', '636a8446-9899-43a6-b4bf-213f25d69c88')",Cu,3.641676419712744e-15,5.836308290200098e-16,0.00052,6.402465333342046e-18,3.9949409580727685e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,1.6804542835576143e-15,0.0014972413793103447,1.8434684666691753e-17,0.01286923124177145,0.01286923124176977,0.8086409056778144,9.847265459758921e-13,9.847265459758921e-13
"Silver, Ag 9.7E-4%, in mixed ore, in ground","('ecoinvent-3.4-biosphere', 'cfaa80f4-8e19-4fd6-942a-eaea14812896')",Ag,1.967919663863914e-15,1.967919663863914e-15,9.7e-06,1.5230901840564239e-18,1.5230901840564239e-18,parsed_crude_ore_multi,Argentite,1.1478494623655913,2.2588755281448687e-15,1.1134139784946236e-05,1.7482782489034756e-18,0.0005609394054083945,0.0005609394054061356,0.9,6.463770832998826e-10,6.463770832998826e-10
"Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground","('ecoinvent-3.4-biosphere', '4b8ac2cb-3fa6-4047-a9ab-183d9e63ccac')",Ni,1.5475915280040136e-15,1.2995678097010642e-15,0.00037,3.354694424738564e-17,3.9949409580727685e-17,parsed_crude_ore_multi,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,3.813195634088079e-15,0.001085655072463768,9.843354104819849e-17,0.010558917414268303,0.01055891741426449,0.0803628113054402,3.0477006492501503e-13,3.0477006492501503e-13
"Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground","('ecoinvent-3.4-biosphere', '4b8ac2cb-3fa6-4047-a9ab-183d9e63ccac')",Cu,1.5475915280040136e-15,2.480237183029492e-16,0.00052,6.402465333342046e-18,3.9949409580727685e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,7.141372578722848e-16,0.0014972413793103447,1.8434684666691753e-17,0.01286923124177145,0.012869231241770735,0.8086409056778144,4.428664360208941e-13,4.428664360208941e-13
"Rh, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground","('ecoinvent-3.4-biosphere', '7005a356-23d8-4d38-9dbc-fa75401b400e')",Ni,1.0779052508128966e-15,9.066133259404247e-16,0.023,2.0853505883509992e-15,2.479348455018202e-15,parsed_crude_ore_multi,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,2.6601874488391068e-15,0.06748666666666667,6.1188417408339604e-15,0.010558917414268303,0.010558917414265644,0.0803628113054402,2.1036710026372936e-13,2.1036710026372936e-13
"Rh, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground","('ecoinvent-3.4-biosphere', '7005a356-23d8-4d38-9dbc-fa75401b400e')",Cu,1.0779052508128966e-15,1.7129192487247205e-16,0.032,3.939978666672029e-16,2.479348455018202e-15,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,4.932026112707385e-16,0.09213793103448277,1.1344421333348773e-15,0.01286923124177145,0.012869231241770957,0.8086409056778144,3.074014085321485e-13,3.074014085321485e-13
"Lithium, 0.15% in brine, in ground","('ecoinvent-3.4-biosphere', 'a9ad523f-b721-4f07-ad9f-584053f3454d')",Li,8.219160189257793e-16,8.219160189257793e-16,0.0015,2.27774017949366e-16,2.27774017949366e-16,parsed_in_mineral,Spodumene,26.800000000000004,2.202734930721089e-14,0.04020000000000001,6.10434368104301e-15,0.000503877451206123,0.0005038774511840957,0.95,6.499685580243136e-11,6.499685580243136e-11
"Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore, in ground","('ecoinvent-3.4-biosphere', 'd76320f7-6761-4864-92a6-660fa3453ffa')",Ag,5.380298944393241e-16,5.380298944393241e-16,4.2e-05,6.594823477357711e-18,6.594823477357711e-18,parsed_crude_ore_multi,Argentite,1.1478494623655913,6.175773250687941e-16,4.820967741935483e-05,7.569864582881028e-18,0.0005609394054083945,0.0005609394054077769,0.9,1.9139649290313435e-10,1.9139649290313435e-10
"Rh, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground","('ecoinvent-3.4-biosphere', 'f7360584-688a-4b6f-bc4a-db00a1e7b022')",Ni,1.8232563449310194e-16,1.5310533896250612e-16,0.00037,3.354694424738564e-17,3.9949409580727685e-17,parsed_crude_ore_multi,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,4.492421293673766e-16,0.001085655072463768,9.843354104819849e-17,0.010558917414268303,0.010558917414267854,0.0803628113054402,3.612952968518331e-14,3.612952968518331e-14
"Rh, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground","('ecoinvent-3.4-biosphere', 'f7360584-688a-4b6f-bc4a-db00a1e7b022')",Cu,1.8232563449310194e-16,2.9220295530595794e-17,0.00052,6.402465333342046e-18,3.9949409580727685e-17,parsed_crude_ore_multi,Chalcopyrite,2.8793103448275863,8.413429920016376e-17,0.0014972413793103447,1.8434684666691753e-17,0.01286923124177145,0.012869231241771365,0.8086409056778144,8.857328720417754e-14,8.857328720417754e-14
"Silver, Ag 5.4E-3%, in mixed ore, in ground","('ecoinvent-3.4-biosphere', 'eaa3e9d4-68d6-4267-a7a5-48b141c3861e')",Ag,4.218156940763238e-17,4.218156940763238e-17,5.4000000000000005e-05,8.479058756602773e-18,8.479058756602773e-18,parsed_crude_ore_multi,Argentite,1.1478494623655913,4.84180917662877e-17,6.198387096774193e-05,9.732683035132752e-18,0.0005609394054083945,0.000560939405408346,0.9,2.7373892871948858e-11,2.7373892871948858e-11
"Gold, Au 1.1E-4%, Ag 4.2E-3%, in ore, in ground","('ecoinvent-3.4-biosphere', 'ff741136-d6ee-444a-a15b-3b308e376db8')",Ag,1.4363797497519074e-17,1.4363797497519074e-17,4.2e-05,6.594823477357711e-18,6.594823477357711e-18,parsed_crude_ore_multi,Argentite,1.1478494623655913,1.6487477235055493e-17,4.820967741935483e-05,7.569864582881028e-18,0.0005609394054083945,0.000560939405408378,0.9,9.27180242436964e-12,9.27180242436964e-12
"Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore, in ground","('ecoinvent-3.4-biosphere', 'd02343bd-b00d-4fb3-9bda-2e8183f3b012')",Ag,2.7245518669733977e-19,2.7245518669733977e-19,2.1000000000000002e-06,3.2974117386788564e-19,3.2974117386788564e-19,parsed_crude_ore_multi,Argentite,1.1478494623655913,3.1273753956925826e-19,2.410483870967742e-06,3.784932291440515e-19,0.0005609394054083945,0.0005609394054083941,0.9,4.4151440116045566e-13,4.4151440116045566e-13
"Gold, Au 1.3E-4%, Ag 4.6E-5%, in ore, in ground","('ecoinvent-3.4-biosphere', '7cd1d217-70a7-4452-abc4-3b1100763d6d')",Ag,2.7101539128885304e-19,2.7101539128885304e-19,4.6e-07,7.222901903772732e-20,7.222901903772732e-20,parsed_crude_ore_multi,Argentite,1.1478494623655913,3.110848711837103e-19,5.280107526881719e-07,8.290804066964935e-20,0.0005609394054083945,0.0005609394054083941,0.9,4.4151440116045566e-13,4.4151440116045566e-13
"Gold, Au 2.1E-4%, Ag 2.1E-4%, in ore, in ground","('ecoinvent-3.4-biosphere', '2d65a3f7-2a10-4a10-ac9e-a0cc7cd57979')",Ag,2.675714931374117e-19,2.675714931374117e-19,2.1000000000000002e-06,3.2974117386788564e-19,3.2974117386788564e-19,parsed_crude_ore_multi,Argentite,1.1478494623655913,3.071317945421365e-19,2.410483870967742e-06,3.784932291440515e-19,0.0005609394054083945,0.0005609394054083941,0.9,4.4151440116045566e-13,4.4151440116045566e-13
"Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore, in ground","('ecoinvent-3.4-biosphere', '6f70e7c7-ef61-4489-b4f3-157e7e8541ef')",Ag,9.679569996917512e-20,9.679569996917512e-20,4.6e-07,7.222901903772732e-20,7.222901903772732e-20,parsed_crude_ore_multi,Argentite,1.1478494623655913,1.1110689216891874e-19,5.280107526881719e-07,8.290804066964935e-20,0.0005609394054083945,0.0005609394054083943,0.9,0.0,0.0
"Gold, Au 9.7E-5%, Ag 7.6E-5%, in ore, in ground","('ecoinvent-3.4-biosphere', 'c7d38707-3b22-4fb1-b001-0c8cad496a60')",Ag,3.620259891237514e-20,3.620259891237514e-20,7.6e-07,1.1933490101885384e-19,1.1933490101885384e-19,parsed_crude_ore_multi,Argentite,1.1478494623655913,4.1555133697806944e-20,8.723655913978494e-07,1.3697850197594242e-19,0.0005609394054083945,0.0005609394054083945,0.9,0.0,0.0
"Silver, Ag 7.6E-5%, Au 9.7E-5%, in ore, in ground","('ecoinvent-3.4-biosphere', '781dda0c-ffeb-4664-9667-7506ce6269b9')",Ag,2.836452745858575e-20,2.836452745858575e-20,7.6e-07,1.1933490101885384e-19,1.1933490101885384e-19,parsed_crude_ore_multi,Argentite,1.1478494623655913,3.25582075935917e-20,8.723655913978494e-07,1.3697850197594242e-19,0.0005609394054083945,0.0005609394054083945,0.9,0.0,0.0
"Gold, Au 6.8E-4%, Ag 1.5E-4%, in ore, in ground","('ecoinvent-3.4-biosphere', '4f5aad55-54d2-4628-a509-b28ef1929bb4')",Ag,1.9750790035342973e-20,1.9750790035342973e-20,1.4999999999999998e-06,2.3552940990563253e-19,2.3552940990563253e-19,parsed_crude_ore_multi,Argentite,1.1478494623655913,2.267093372336411e-20,1.7217741935483868e-06,2.7035230653146524e-19,0.0005609394054083945,0.0005609394054083945,0.9,0.0,0.0
"Silver, Ag 1.5E-4%, Au 6.8E-4%, in ore, in ground","('ecoinvent-3.4-biosphere', 'ed8c57b5-6012-4f21-8b70-92a85923786a')",Ag,4.433060025414486e-21,4.433060025414486e-21,1.4999999999999998e-06,2.3552940990563253e-19,2.3552940990563253e-19,parsed_crude_ore_multi,Argentite,1.1478494623655913,5.0884855668064115e-21,1.7217741935483868e-06,2.7035230653146524e-19,0.0005609394054083945,0.0005609394054083945,0.9,0.0,0.0
"Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore, in ground","('ecoinvent-3.4-biosphere', '14946240-b1ee-412c-b900-ed5728a4e684')",Ag,3.3901541260960775e-21,3.3901541260960775e-21,1.2e-06,1.8842352792450605e-19,1.8842352792450605e-19,parsed_crude_ore_multi,Argentite,1.1478494623655913,3.891386590975873e-21,1.3774193548387094e-06,2.1628184522517224e-19,0.0005609394054083945,0.0005609394054083945,0.9,0.0,0.0
"Gold, Au 5.4E-4%, Ag 1.5E-5%, in ore, in ground","('ecoinvent-3.4-biosphere', 'd6c7644f-0d7c-4bb3-b8bb-686ebede951e')",Ag,1.4534313066808804e-21,1.4534313066808804e-21,1.5e-07,2.3552940990563256e-20,2.3552940990563256e-20,parsed_crude_ore_multi,Argentite,1.1478494623655913,1.6683203439589672e-21,1.7217741935483868e-07,2.703523065314653e-20,0.0005609394054083945,0.0005609394054083945,0.9,0.0,0.0
"Silver, Ag 1.8E-6%, in mixed ore, in ground","('ecoinvent-3.4-biosphere', '45ed0c16-0e34-45f1-8bf9-3b1ce8489e73')",Ag,3.747283254279946e-22,3.747283254279946e-22,1.8e-08,2.8263529188675907e-21,2.8263529188675907e-21,parsed_crude_ore_multi,Argentite,1.1478494623655913,4.301317068756819e-22,2.066129032258064e-08,3.2442276783775835e-21,0.0005609394054083945,0.0005609394054083945,0.9,0.0,0.0
"Silver, Ag 1.5E-5%, Au 5.4E-4%, in ore, in ground","('ecoinvent-3.4-biosphere', 'adfff256-b19a-4083-9783-ffbc7a7cb437')",Ag,4.057889510827375e-23,4.057889510827375e-23,1.5e-07,2.3552940990563256e-20,2.3552940990563256e-20,parsed_crude_ore_multi,Argentite,1.1478494623655913,4.657846293342175e-23,1.7217741935483868e-07,2.703523065314653e-20,0.0005609394054083945,0.0005609394054083945,0.9,0.0,0.0
