Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source,Mineral,f_mineral_me,Delta_g_Mineral,Mineral_Fraction,CF_Mineral,xi_Mineral,xf_Mineral,xm_Mineral,ERC,CF2
Antimony,"('ecoinvent-3.4-biosphere', '183f9856-03ab-464d-9366-8ef62077b510')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', '83cf77ca-867b-4eef-b0f0-78d71b3d91d5')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', '34b96163-a3df-4bc1-8224-e2a9fe01b23f')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', '3ea5684a-6d64-4f96-8c09-1d90f997c9d4')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', '49803ad0-9ca2-4507-a5ea-f152d16c929d')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', '77927dac-dea3-429d-a434-d5a71d92c4f7')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
"Iron, ion","('ecoinvent-3.4-biosphere', '7c335b9c-a403-47a8-bb6d-2e7d3c3a230e')",Fe,3.159281395360754e-06,3.159281395360754e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,stoichiometric,Hematite,1.0,3.159281395360754e-06,1.0,9.645225823667623e-15,0.73,0.7299968407186046,0.95,9.20149369292129e-06,9.20149369292129e-06
"Iron, ion","('ecoinvent-3.4-biosphere', '9b6d6f07-ebc6-447d-a3c0-f2017d77d852')",Fe,3.159281395360754e-06,3.159281395360754e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,stoichiometric,Hematite,1.0,3.159281395360754e-06,1.0,9.645225823667623e-15,0.73,0.7299968407186046,0.95,9.20149369292129e-06,9.20149369292129e-06
"Iron, ion","('ecoinvent-3.4-biosphere', '2c9a7182-37c8-4777-a37a-9a007c3edb2f')",Fe,3.159281395360754e-06,3.159281395360754e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,stoichiometric,Hematite,1.0,3.159281395360754e-06,1.0,9.645225823667623e-15,0.73,0.7299968407186046,0.95,9.20149369292129e-06,9.20149369292129e-06
"Iron, ion","('ecoinvent-3.4-biosphere', 'de444dc0-5964-4501-8367-50ba53bfc6b9')",Fe,3.159281395360754e-06,3.159281395360754e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,stoichiometric,Hematite,1.0,3.159281395360754e-06,1.0,9.645225823667623e-15,0.73,0.7299968407186046,0.95,9.20149369292129e-06,9.20149369292129e-06
"Iron, ion","('ecoinvent-3.4-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')",Fe,3.159281395360754e-06,3.159281395360754e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,stoichiometric,Hematite,1.0,3.159281395360754e-06,1.0,9.645225823667623e-15,0.73,0.7299968407186046,0.95,9.20149369292129e-06,9.20149369292129e-06
Phosphate,"('ecoinvent-3.4-biosphere', '1727b41d-377e-43cd-bc01-9eaba946eccb')",P,2.701820346031967e-06,2.701820346031967e-06,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15,stoichiometric,Apatite,0.3532544378698225,9.54430027562772e-07,0.11521099028734964,1.9555183346206452e-15,0.04784087102177553,0.04783991659174797,0.9,1.6053694200610219e-06,1.6053694200610219e-06
Phosphate,"('ecoinvent-3.4-biosphere', 'c8791f3c-3c4a-4278-91c0-483797d14da2')",P,2.701820346031967e-06,2.701820346031967e-06,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15,stoichiometric,Apatite,0.3532544378698225,9.54430027562772e-07,0.11521099028734964,1.9555183346206452e-15,0.04784087102177553,0.04783991659174797,0.9,1.6053694200610219e-06,1.6053694200610219e-06
Phosphate,"('ecoinvent-3.4-biosphere', '490b267b-f429-4d9a-ac79-224e37fb4d58')",P,2.701820346031967e-06,2.701820346031967e-06,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15,stoichiometric,Apatite,0.3532544378698225,9.54430027562772e-07,0.11521099028734964,1.9555183346206452e-15,0.04784087102177553,0.04783991659174797,0.9,1.6053694200610219e-06,1.6053694200610219e-06
