flow,amount,categories,unit
"Silver, ion",0.003192834828877773,"('water', 'surface water')",kilogram
Manganese,0.0023663780394103887,"('soil', 'agricultural')",kilogram
Manganese,0.0019305437563629786,"('water', 'surface water')",kilogram
Chromium VI,0.0014687160395233663,"('soil',)",kilogram
Zinc,0.0014068305506344252,"('air',)",kilogram
Chromium,0.0013640993782791232,"('air', 'urban air close to ground')",kilogram
Chromium,0.0013483663820089767,"('air',)",kilogram
"Zinc, ion",0.0012927365167703883,"('water', 'surface water')",kilogram
Nickel,0.001163107804043895,"('soil', 'agricultural')",kilogram
Zinc,0.0011362853742952477,"('soil',)",kilogram
Copper,0.0008099712953068215,"('soil', 'agricultural')",kilogram
Nickel,0.0007749799743341279,"('soil',)",kilogram
"Chromium, ion",0.0007258222811130806,"('water', 'surface water')",kilogram
Chromium,0.0006977144927205723,"('soil', 'industrial')",kilogram
Lead,0.0005146774044627771,"('air',)",kilogram
"Nickel, ion",0.00048740432637516505,"('water', 'ocean')",kilogram
"Zinc, ion",0.0004473913373513269,"('water',)",kilogram
Manganese,0.000417708116949152,"('soil', 'industrial')",kilogram
Molybdenum,0.0003904597372271743,"('water', 'ocean')",kilogram
Manganese,0.00036505912408452455,"('air', 'low population density, long-term')",kilogram
"Chromium, ion",0.00034360047285769685,"('water', 'ocean')",kilogram
Lead,0.00033244481913658743,"('air', 'urban air close to ground')",kilogram
Chromium,0.0003215881678776652,"('soil', 'agricultural')",kilogram
Lead,0.0003155295220196229,"('water', 'surface water')",kilogram
Zinc,0.0003062649037411485,"('air', 'urban air close to ground')",kilogram
"Copper, ion",0.00028400890790781293,"('water', 'ocean')",kilogram
Lead,0.0002189688117225353,"('water',)",kilogram
Manganese,0.00019526444795524005,"('air', 'urban air close to ground')",kilogram
Zinc,0.00019242688270652462,"('soil', 'agricultural')",kilogram
Molybdenum,0.00018465121895834443,"('soil', 'agricultural')",kilogram
Nickel,0.00018463439407859707,"('soil', 'industrial')",kilogram
Molybdenum,0.00017370082869199544,"('soil',)",kilogram
Chromium VI,0.0001509538482951047,"('water',)",kilogram
Chromium VI,0.00013988469492276043,"('air', 'low population density, long-term')",kilogram
Tin,0.00013855500462886866,"('air',)",kilogram
"Chromium, ion",0.00013557995375134427,"('water', 'ground-')",kilogram
Lead,0.00012439055419133575,"('air', 'low population density, long-term')",kilogram
Chromium VI,0.00011903205984399351,"('air', 'urban air close to ground')",kilogram
"Silver, ion",0.00010721530733455076,"('water', 'ocean')",kilogram
Zinc,9.275017578204368e-05,"('air', 'low population density, long-term')",kilogram
Uranium,9.168153068473458e-05,"('air', 'non-urban air or from high stacks')",kilogram
"Lithium, ion",7.26253544129173e-05,"('water',)",kilogram
Chromium,5.450198913231942e-05,"('soil',)",kilogram
Lead,5.193966735440335e-05,"('water', 'ground-')",kilogram
Tin,5.0088108682821666e-05,"('air', 'non-urban air or from high stacks')",kilogram
Manganese,4.840879810348188e-05,"('water', 'ocean')",kilogram
Copper,4.524236917704891e-05,"('soil', 'industrial')",kilogram
"Tin, ion",4.0393417602352646e-05,"('water',)",kilogram
Lead,3.298597914260414e-05,"('water', 'ocean')",kilogram
Mancozeb,2.147635503099685e-05,"('soil', 'agricultural')",kilogram
Dichromate,2.0974506944470136e-05,"('water',)",kilogram
Uranium,1.4080261185197282e-05,"('air',)",kilogram
"Tin, ion",8.802636576088925e-06,"('water', 'ground-')",kilogram
"Tin, ion",8.633781851914752e-06,"('water', 'surface water')",kilogram
Lead,7.905410691733398e-06,"('soil', 'agricultural')",kilogram
Silver,5.202121762140397e-06,"('air', 'urban air close to ground')",kilogram
Silver,4.631384925733593e-06,"('soil',)",kilogram
Lead,3.1294305593124536e-06,"('soil', 'industrial')",kilogram
Silver,2.613524744588194e-06,"('air', 'non-urban air or from high stacks')",kilogram
Tin,2.172441271047689e-06,"('air', 'low population density, long-term')",kilogram
Antimony,1.4170209585761994e-06,"('water', 'ground-, long-term')",kilogram
Tin,1.225355096807889e-06,"('air', 'urban air close to ground')",kilogram
Chromium VI,6.282287001898329e-07,"('air',)",kilogram
Antimony,4.397348645751979e-07,"('water', 'surface water')",kilogram
Dichromate,2.11498897119993e-07,"('water', 'surface water')",kilogram
Sodium dichromate,1.8323943813721295e-07,"('air', 'urban air close to ground')",kilogram
Antimony,1.713327964346139e-07,"('air',)",kilogram
Tin,1.3584968435591518e-07,"('soil', 'agricultural')",kilogram
Antimony,3.7969677544992885e-08,"('air', 'non-urban air or from high stacks')",kilogram
Antimony,2.524675284599357e-08,"('water', 'ground-')",kilogram
Cu-HDO,1.0603314439813681e-09,"('water',)",kilogram
Antimony,3.708529620257957e-10,"('water',)",kilogram
Antimony,3.2725709186440113e-10,"('air', 'urban air close to ground')",kilogram
Copper,9.581226840743524e-11,"('air', 'lower stratosphere + upper troposphere')",kilogram
Antimony,8.432312328926156e-11,"('air', 'low population density, long-term')",kilogram
"Lithium, ion",4.063775390800013e-11,"('water', 'surface water')",kilogram
Lithium,2.628906858764377e-11,"('water', 'ground-')",kilogram
Lithium,2.628906858764377e-11,"('soil',)",kilogram
Antimony,1.9659497415484618e-11,"('soil',)",kilogram
Nickel,1.734532042784817e-11,"('air', 'lower stratosphere + upper troposphere')",kilogram
Chromium IV,1.1746281631502668e-11,"('air', 'urban air close to ground')",kilogram
Zinc,1.460162646866895e-12,"('air', 'lower stratosphere + upper troposphere')",kilogram
Chromium,1.0964223088007807e-12,"('air', 'lower stratosphere + upper troposphere')",kilogram
Silver,1.0828958524503872e-12,"('soil', 'agricultural')",kilogram
Antimony,1.7510505168859685e-13,"('soil', 'agricultural')",kilogram
Lead,2.8060302291107993e-14,"('air', 'lower stratosphere + upper troposphere')",kilogram
Lithium,1.0144662219551056e-14,"('air', 'urban air close to ground')",kilogram
