Flow_Key,Flow_Name,Metals,CF2_contributions,Total_CF2
"('ecoinvent-3.4-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Manganese,"['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn']","[5.397030029843654e-05, 5.46820603979844e-07, 5.254843727277651e-08, 6.73684938101862e-09, 5.4960710095186894e-09, 1.8322663223047333e-09, 1.1891742689003812e-09, 1.0392877907753992e-09, 5.558989994229711e-10, 5.116392515918845e-10, 1.3781491871059617e-10, 2.4801945563690335e-11]",5.458719314357697e-05
"('ecoinvent-3.4-biosphere', '12051b95-831a-49c0-9a70-fbc0e8fb9af9')",Cobalt,"['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[-9.275651356529397e-05, -3.271929631593748e-07, -2.1034743433136457e-07, -1.9571855089040876e-08, -1.2440233371534094e-08, -2.383407099105592e-09, -2.3166886524992106e-09, -4.04223364942979e-10, -3.990265074448414e-10, -2.12400379491525e-10, -2.96501668126498e-11, -1.2367050035813694e-11]",-9.333182381446565e-05
"('ecoinvent-3.4-biosphere', '16316600-f12a-410b-8726-3faee64de60a')",Silver,"['Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[1.2593380641227246e-07, 9.986262794023164e-10, 8.861050084837441e-10, 6.498103395547436e-10, 5.02126171474119e-10, 0.0]",1.2897047421118738e-07
"('ecoinvent-3.4-biosphere', '163926e2-b4cc-42bb-ba7d-401028140985')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[9.069754834655714e-05, 4.041009456644857e-05, 2.0830095108216243e-06, 4.6654864360223747e-07, 2.3122623855456893e-07, 3.0056268324454244e-08, 2.1957030460499635e-08, 1.0214689083130973e-08, 8.368301368783006e-10, 3.9576923073251843e-10, 3.722911475399281e-10]",0.00013395226018436733
"('ecoinvent-3.4-biosphere', '168c970b-91c9-4427-a3a0-6686ad6cc2c4')",Tin,"['Sn', 'Sn', 'Sn', 'Sn', 'Sn']","[4.7435147202353244e-08, 1.714797922873938e-08, 7.437468127900861e-10, 4.195096544986767e-10, 4.65247356482052e-11]",6.579290763402958e-08
"('ecoinvent-3.4-biosphere', '1727b41d-377e-43cd-bc01-9eaba946eccb')",Phosphate,"['P', 'P', 'P', 'P', 'P']","[-1.2142948190594271e-05, -1.6833528014049246e-06, -7.079458871028114e-10, -9.868927640785796e-11, -0.0]",-1.3827107627162706e-05
"('ecoinvent-3.4-biosphere', '17955b10-4c04-4fff-91e7-cf89ef1a7cca')",Glyphosate,"['P', 'P', 'P', 'P', 'P']","[6.323467723830929e-12, 1.2628894170181533e-13, 7.242284207797512e-14, 5.1546506817059647e-17, 0.0]",6.5222310541175354e-12
"('ecoinvent-3.4-biosphere', '183f9856-03ab-464d-9366-8ef62077b510')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[3.63325936842151e-05, 1.1274829988211498e-05, 4.392980981830729e-06, 9.735440089608378e-07, 6.473277049057977e-07, 9.508683643375764e-09, 8.390884677624543e-09, 2.16204844290246e-09, 5.040698751706282e-10, 4.49034784954839e-12]",5.364184654511089e-05
"('ecoinvent-3.4-biosphere', '19b6e569-85a4-4ea9-a590-d61a21e3c846')",Tin,"['Sn', 'Sn', 'Sn', 'Sn', 'Sn']","[4.7435147202353244e-08, 1.714797922873938e-08, 7.437468127900861e-10, 4.195096544986767e-10, 4.65247356482052e-11]",6.579290763402958e-08
"('ecoinvent-3.4-biosphere', '1ad3b0dc-fce4-416b-9851-f29d12cce55a')",Dichromate,"['Cr', 'Cr']","[1.5944403306495059e-12, 1.607902573742242e-14]",1.6105193563869282e-12
"('ecoinvent-3.4-biosphere', '1c87de06-e58f-4684-a54c-d29f1a251a87')","Chromium, ion","['Cr', 'Cr', 'Cr', 'Cr']","[4.336282393708294e-10, 6.325176442799033e-11, 2.9943073477527056e-11, 1.1815125092222424e-11]",5.386382023685693e-10
"('ecoinvent-3.4-biosphere', '1e904267-caa3-40e6-a3a0-fc104489770b')",Cobalt,"['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[-9.275651356529397e-05, -3.271929631593748e-07, -2.1034743433136457e-07, -1.9571855089040876e-08, -1.2440233371534094e-08, -2.383407099105592e-09, -2.3166886524992106e-09, -4.04223364942979e-10, -3.990265074448414e-10, -2.12400379491525e-10, -2.96501668126498e-11, -1.2367050035813694e-11]",-9.333182381446565e-05
"('ecoinvent-3.4-biosphere', '1f3c2297-d652-468d-82e8-4fd59bf5b5b8')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[9.069754834655714e-05, 4.041009456644857e-05, 2.0830095108216243e-06, 4.6654864360223747e-07, 2.3122623855456893e-07, 3.0056268324454244e-08, 2.1957030460499635e-08, 1.0214689083130973e-08, 8.368301368783006e-10, 3.9576923073251843e-10, 3.722911475399281e-10]",0.00013395226018436733
"('ecoinvent-3.4-biosphere', '2195d86f-e4c8-4e86-9f18-b5b065b1df7e')","Zinc, ion","['Zn', 'Zn', 'Zn', 'Zn', 'Zn']","[3.9190143142079565e-05, 1.4107042430465825e-07, 3.2914641824189106e-08, 1.9555580457488297e-08, 6.7678132194486844e-09]",3.939045160188535e-05
"('ecoinvent-3.4-biosphere', '21c257b2-57ce-4a6e-b4bd-40f0f75f310f')","Silver, ion","['Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[6.21214310860053e-05, 2.7466463338933574e-05, 4.10443699300346e-06, 6.109581512273767e-07, 2.051544072023372e-08]",9.432380500988994e-05
"('ecoinvent-3.4-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Copper,"['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[1.2735653510110934e-07, 3.848681894411383e-08, 4.990718890357692e-09, 3.2102155685234363e-09, 2.298276852126877e-09, 5.505993095559258e-10, 3.07495682741676e-11, 0.0]",1.7692391423406128e-07
"('ecoinvent-3.4-biosphere', '23cb10a4-6228-4ce4-9fb5-7043bc31faec')","Nickel, ion","['Ni', 'Ni', 'Ni', 'Ni', 'Ni']","[-1.614780117471247e-05, -6.070312824547342e-08, -3.070790598094119e-09, -1.74202180534302e-09, -2.2107100179205534e-11]",-1.6213339222461558e-05
"('ecoinvent-3.4-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Manganese,"['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn']","[5.397030029843654e-05, 5.46820603979844e-07, 5.254843727277651e-08, 6.73684938101862e-09, 5.4960710095186894e-09, 1.8322663223047333e-09, 1.1891742689003812e-09, 1.0392877907753992e-09, 5.558989994229711e-10, 5.116392515918845e-10, 1.3781491871059617e-10, 2.4801945563690335e-11]",5.458719314357697e-05
