flow,amount,categories,unit
"Pd, Pd 7.3E-4%, Pt 2.5E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground",2.892308005364274e-10,"('natural resource', 'in ground')",kilogram
"Lithium, 0.15% in brine, in ground",2.3453929263484073e-10,"('natural resource', 'in ground')",kilogram
"Lead, Pb 3.6E-1%, in mixed ore, in ground",2.2124243831008238e-10,"('natural resource', 'in ground')",kilogram
"Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",1.5446560606867098e-10,"('natural resource', 'in ground')",kilogram
"Silver, Ag 5.4E-3%, in mixed ore, in ground",1.3617947588100045e-10,"('natural resource', 'in ground')",kilogram
"Pt, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground",3.4120204861036975e-11,"('natural resource', 'in ground')",kilogram
"Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",2.8962528560337884e-11,"('natural resource', 'in ground')",kilogram
"Gold, Au 1.1E-4%, Ag 4.2E-3%, in ore, in ground",2.0194366971386072e-11,"('natural resource', 'in ground')",kilogram
"Gold, Au 1.3E-4%, Ag 4.6E-5%, in ore, in ground",1.6566360855387698e-12,"('natural resource', 'in ground')",kilogram
"Rh, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",5.691328432627989e-13,"('natural resource', 'in ground')",kilogram
"Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore, in ground",3.6481002032941747e-13,"('natural resource', 'in ground')",kilogram
"Gold, Au 2.1E-4%, Ag 2.1E-4%, in ore, in ground",3.582708886341229e-13,"('natural resource', 'in ground')",kilogram
"Rh, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground",2.2510163316081314e-13,"('natural resource', 'in ground')",kilogram
