flow,amount,categories,unit
Lead,0.0005499588417029622,"('water', 'surface water')",kilogram
Chromium,0.0005224364976738593,"('air', 'non-urban air or from high stacks')",kilogram
Manganese,0.0004401320970951673,"('soil',)",kilogram
Lead,0.0003816563131500271,"('water',)",kilogram
Nickel,0.00037256341359735603,"('air', 'low population density, long-term')",kilogram
"Tin, ion",0.00036392887520313486,"('water', 'ground-')",kilogram
"Tin, ion",0.00035694788611989055,"('water', 'surface water')",kilogram
Zinc,0.0002825474571220238,"('air', 'urban air close to ground')",kilogram
Antimony,0.0002482466535539663,"('air', 'low population density, long-term')",kilogram
Chromium VI,0.00023255314801157254,"('soil',)",kilogram
Lead,0.00021680914249793128,"('air', 'low population density, long-term')",kilogram
Zinc,0.000177525161148073,"('soil', 'agricultural')",kilogram
Copper,0.00016171874772832914,"('soil', 'agricultural')",kilogram
Tin,0.0001538723865135577,"('air',)",kilogram
Zinc,0.0001352740741914475,"('soil', 'industrial')",kilogram
Nickel,9.627555282868914e-05,"('soil', 'agricultural')",kilogram
Lead,9.05293397392095e-05,"('water', 'ground-')",kilogram
Zinc,8.556751359596349e-05,"('air', 'low population density, long-term')",kilogram
Nickel,6.41485038624723e-05,"('soil',)",kilogram
Antimony,5.787741551276734e-05,"('soil',)",kilogram
Lead,5.749360872982415e-05,"('water', 'ocean')",kilogram
Tin,5.562539469159235e-05,"('air', 'non-urban air or from high stacks')",kilogram
Lead,4.496779101453033e-05,"('soil',)",kilogram
Uranium,2.4774364230699387e-05,"('air', 'urban air close to ground')",kilogram
Chromium VI,2.3901688060055706e-05,"('water',)",kilogram
Chromium VI,2.2149023560390446e-05,"('air', 'low population density, long-term')",kilogram
Chromium VI,1.8847264880422918e-05,"('air', 'urban air close to ground')",kilogram
Nickel,1.5283001540617425e-05,"('soil', 'industrial')",kilogram
Lead,1.3778902460168306e-05,"('soil', 'agricultural')",kilogram
Silver,1.344592966031886e-05,"('air', 'low population density, long-term')",kilogram
Copper,9.033084666048018e-06,"('soil', 'industrial')",kilogram
Chromium,6.092311152942828e-06,"('air', 'urban air close to ground')",kilogram
Chromium,6.0220447851311675e-06,"('air',)",kilogram
Lead,5.454507060300672e-06,"('soil', 'industrial')",kilogram
Chromium,3.1161173835691093e-06,"('soil', 'industrial')",kilogram
Tin,2.4126066310780223e-06,"('air', 'low population density, long-term')",kilogram
Chromium,1.4362701229929409e-06,"('soil', 'agricultural')",kilogram
Tin,1.3608192181684389e-06,"('air', 'urban air close to ground')",kilogram
"Chromium, ion",1.1374548786145147e-06,"('water',)",kilogram
Phosphorus,5.294625929924934e-07,"('soil', 'agricultural')",kilogram
Antimony,5.155079817545634e-07,"('soil', 'agricultural')",kilogram
Chromium,2.434156055897383e-07,"('soil',)",kilogram
Phosphorus,2.4058306122532605e-07,"('soil', 'industrial')",kilogram
Phosphorus,1.6696875122181057e-07,"('air', 'urban air close to ground')",kilogram
"Chromium, ion",1.6591636415389687e-07,"('water', 'surface water')",kilogram
Tin,1.5086799062184756e-07,"('soil', 'agricultural')",kilogram
Phosphorus,1.278399012340091e-07,"('water', 'surface water')",kilogram
Silver,1.062838417344037e-07,"('air', 'urban air close to ground')",kilogram
Chromium VI,9.947229959289877e-08,"('air',)",kilogram
Silver,9.46231951047683e-08,"('soil',)",kilogram
"Chromium, ion",7.854393928315762e-08,"('water', 'ocean')",kilogram
Silver,6.935291856732356e-08,"('air',)",kilogram
Silver,5.339656836645621e-08,"('air', 'non-urban air or from high stacks')",kilogram
Lithium,5.231595138886215e-08,"('soil',)",kilogram
Lithium,5.231595138886215e-08,"('water', 'ground-')",kilogram
Mancozeb,4.28137746683874e-08,"('soil', 'agricultural')",kilogram
Glyphosate,4.226114770285001e-08,"('soil', 'industrial')",kilogram
"Chromium, ion",3.0992342841941347e-08,"('water', 'ground-')",kilogram
Phosphorus,1.9305779637606496e-08,"('water', 'ocean')",kilogram
Phosphorus,1.2478278593701669e-08,"('air', 'low population density, long-term')",kilogram
Phosphate,7.358818981250104e-09,"('water',)",kilogram
Uranium,4.139451018360888e-09,"('air', 'non-urban air or from high stacks')",kilogram
Phosphorus,3.425662700832941e-09,"('water',)",kilogram
Phosphorus,1.3194029663550508e-09,"('air', 'non-urban air or from high stacks')",kilogram
Phosphorus,1.3170272685651886e-09,"('water', 'ground-')",kilogram
Glyphosate,8.443059056812948e-10,"('soil', 'agricultural')",kilogram
Uranium,6.357283857124436e-10,"('air',)",kilogram
Glyphosate,4.845807410047184e-10,"('air', 'non-urban air or from high stacks')",kilogram
Phosphorus,6.055258800499278e-11,"('air',)",kilogram
Dichromate,3.413319292195696e-11,"('water',)",kilogram
Lithium,2.0188149829846352e-11,"('air', 'urban air close to ground')",kilogram
Copper,1.912986318606701e-11,"('air', 'lower stratosphere + upper troposphere')",kilogram
Nickel,1.4357485242346596e-12,"('air', 'lower stratosphere + upper troposphere')",kilogram
Zinc,1.3470862570838355e-12,"('air', 'lower stratosphere + upper troposphere')",kilogram
Chlorpyrifos methyl,1.2375917064575056e-12,"('soil', 'agricultural')",kilogram
Dichromate,3.441860482008208e-13,"('water', 'surface water')",kilogram
Glyphosate,3.3671833426640367e-13,"('water', 'ground-')",kilogram
Monocrotophos,7.57830145888454e-14,"('soil', 'agricultural')",kilogram
Lead,4.89082962731234e-14,"('air', 'lower stratosphere + upper troposphere')",kilogram
Silver,2.212449778363587e-14,"('soil', 'agricultural')",kilogram
Chlorpyrifos,1.3024461398223166e-14,"('soil', 'agricultural')",kilogram
Chromium,4.8968176121223255e-15,"('air', 'lower stratosphere + upper troposphere')",kilogram
Sodium dichromate,3.129964242812873e-15,"('air', 'urban air close to ground')",kilogram
Acephate,3.1200320680737204e-15,"('soil', 'agricultural')",kilogram
Chlorpyrifos,3.0110316346010687e-15,"('air', 'non-urban air or from high stacks')",kilogram
Glyphosate,2.1966500090607983e-15,"('water', 'surface water')",kilogram
Sulfosate,8.221528288532318e-16,"('soil', 'agricultural')",kilogram
Ethephon,4.989234581181962e-16,"('soil', 'agricultural')",kilogram
Acephate,4.27325139117035e-16,"('air', 'non-urban air or from high stacks')",kilogram
Malathion,3.685793824632665e-16,"('soil', 'agricultural')",kilogram
Glufosinate,1.4398919853536857e-16,"('soil', 'agricultural')",kilogram
Dicrotophos,6.15623767996625e-17,"('soil', 'agricultural')",kilogram
Profenofos,2.443837128798452e-17,"('soil', 'agricultural')",kilogram
Tribufos,7.190239309198575e-18,"('soil', 'agricultural')",kilogram
Cu-HDO,5.863686004707015e-18,"('water',)",kilogram
Ethephon,7.086858105676313e-25,"('air', 'non-urban air or from high stacks')",kilogram
Ethephon,4.677228140667718e-26,"('water', 'ground-')",kilogram
Ethephon,2.834498212338272e-28,"('water', 'surface water')",kilogram
