flow,amount,categories,unit
"Nickel, ion",3568.8941319371347,"('water', 'ocean')",kilogram
Beryllium,3432.6157485644208,"('air', 'low population density, long-term')",kilogram
Chromium,3379.251563624744,"('air', 'urban air close to ground')",kilogram
Chromium,3340.27657903567,"('air',)",kilogram
Triethylene glycol,3294.3094947830855,"('water', 'ocean')",kilogram
Phosphate,3248.120648314036,"('water', 'surface water')",kilogram
Cadmium,3184.20621164005,"('soil', 'industrial')",kilogram
Molybdenum,3061.4064226442074,"('soil', 'agricultural')",kilogram
Mercury,3039.7050120831373,"('soil', 'industrial')",kilogram
Calcium,3027.09915136929,"('soil',)",kilogram
Strontium,2903.7653496605744,"('soil', 'industrial')",kilogram
Magnesium,2886.647618513491,"('air',)",kilogram
Molybdenum,2879.8555220816484,"('soil',)",kilogram
Cumene,2723.542451226265,"('air', 'non-urban air or from high stacks')",kilogram
Butane,2717.116606578242,"('air',)",kilogram
Phenol,2693.9445887763045,"('air', 'urban air close to ground')",kilogram
Phosphorus,2682.1708634556044,"('soil', 'agricultural')",kilogram
"Carbon monoxide, non-fossil",2596.7768005153207,"('air',)",kilogram
"Ethane, hexafluoro-, HFC-116",2578.138921790774,"('air',)",kilogram
Propylene oxide,2557.8727282498485,"('water', 'surface water')",kilogram
Copper,2546.7419042189163,"('soil', 'industrial')",kilogram
Acetic acid,2495.265586974546,"('water', 'surface water')",kilogram
Arsenic,2410.128554665722,"('soil', 'agricultural')",kilogram
Silicon,2404.484451895677,"('air', 'non-urban air or from high stacks')",kilogram
Lead,2265.037003173296,"('soil', 'agricultural')",kilogram
t-Butyl methyl ether,2144.090820678725,"('air', 'urban air close to ground')",kilogram
"Ethane, 1,2-dichloro-",2116.674704589301,"('air', 'urban air close to ground')",kilogram
m-Xylene,2076.758518811702,"('water',)",kilogram
Silicon,2034.9070074301062,"('soil',)",kilogram
Propanal,2026.6346993190791,"('air', 'non-urban air or from high stacks')",kilogram
Formic acid,2010.1172215431536,"('air', 'non-urban air or from high stacks')",kilogram
"Methane, bromotrifluoro-, Halon 1301",1979.3779989630232,"('air', 'non-urban air or from high stacks')",kilogram
"Benzene, ethyl-",1937.8578611685798,"('water', 'ocean')",kilogram
"Benzene, chloro-",1898.449979951945,"('water', 'surface water')",kilogram
Propane,1815.4362047866503,"('air',)",kilogram
"Chromium, ion",1798.0626026377204,"('water', 'surface water')",kilogram
Arsenic,1732.3346856999242,"('soil',)",kilogram
Chromium,1728.431834243673,"('soil', 'industrial')",kilogram
"Aldehydes, unspecified",1698.0065565452262,"('air', 'urban air close to ground')",kilogram
Strontium,1640.452278707057,"('air', 'low population density, long-term')",kilogram
Methanol,1533.6969102168064,"('water', 'ocean')",kilogram
o-Xylene,1512.7272693041948,"('water',)",kilogram
Cyanide,1487.0230934854608,"('water', 'ocean')",kilogram
Orbencarb,1446.2578203450803,"('soil', 'agricultural')",kilogram
Nickel,1351.9383598447455,"('soil', 'industrial')",kilogram
"Ethene, chloro-",1261.1373390567364,"('air', 'urban air close to ground')",kilogram
"Lithium, ion",1243.6918414352117,"('water', 'surface water')",kilogram
"PAH, polycyclic aromatic hydrocarbons",1242.0244413925025,"('water', 'ocean')",kilogram
Pentane,1225.9596732924724,"('air',)",kilogram
Phosphorus,1218.7544230696462,"('soil', 'industrial')",kilogram
Vanadium,1200.4826504665816,"('soil',)",kilogram
Acetaldehyde,1177.6877274368317,"('water', 'surface water')",kilogram
Metolachlor,1172.8591959593875,"('soil', 'agricultural')",kilogram
Propylene oxide,1074.4232722911145,"('air', 'urban air close to ground')",kilogram
Antimony,1070.9784170999335,"('soil',)",kilogram
Cyanide,1051.6969282384377,"('air', 'urban air close to ground')",kilogram
"PAH, polycyclic aromatic hydrocarbons",1047.7154848889577,"('air', 'urban air close to ground')",kilogram
Formaldehyde,1037.2365885524373,"('water',)",kilogram
Diflubenzuron,999.3949018572383,"('soil', 'agricultural')",kilogram
Methanol,955.2925226527193,"('water', 'surface water')",kilogram
Calcium,946.5824218164879,"('air', 'non-urban air or from high stacks')",kilogram
Silver,937.5342413210649,"('air', 'urban air close to ground')",kilogram
Manganese,922.8653773317832,"('soil',)",kilogram
Lead,896.6360246300861,"('soil', 'industrial')",kilogram
"Chromium, ion",851.1934347711326,"('water', 'ocean')",kilogram
"Methane, non-fossil",846.0852550284441,"('air',)",kilogram
Phosphorus,845.8363736398222,"('air', 'urban air close to ground')",kilogram
Silver,834.6751866159551,"('soil',)",kilogram
Ethanol,811.3739087473056,"('water', 'surface water')",kilogram
Lithium,804.5597253087028,"('water', 'ground-')",kilogram
Lithium,804.5597253087028,"('soil',)",kilogram
Chromium,796.6628652193768,"('soil', 'agricultural')",kilogram
Acetonitrile,737.5845948263974,"('air', 'non-urban air or from high stacks')",kilogram
Tungsten,706.9627488095327,"('air', 'non-urban air or from high stacks')",kilogram
"Ethane, 1,1-difluoro-, HFC-152a",676.4031855513435,"('air', 'urban air close to ground')",kilogram
Phosphorus,647.616022010006,"('water', 'surface water')",kilogram
Methyl acrylate,628.6313693216625,"('water', 'surface water')",kilogram
"Ethane, 1,2-dichloro-",621.5062730207908,"('water', 'surface water')",kilogram
Glyphosate,621.3260367754967,"('soil', 'agricultural')",kilogram
o-Dichlorobenzene,618.816509227595,"('water', 'surface water')",kilogram
Silver,611.7650136781829,"('air',)",kilogram
Tin,596.9080242731753,"('soil', 'agricultural')",kilogram
Ethane,588.1862797420653,"('air',)",kilogram
"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a",546.5540001150149,"('air', 'non-urban air or from high stacks')",kilogram
Benzo(a)pyrene,512.8918504733251,"('air',)",kilogram
"Aldehydes, unspecified",490.3752178697363,"('air',)",kilogram
Glutaraldehyde,472.96378646554507,"('water', 'ocean')",kilogram
Silver,471.0133769693167,"('air', 'non-urban air or from high stacks')",kilogram
Acetone,469.55604436824416,"('water',)",kilogram
Strontium,465.31692379744516,"('air',)",kilogram
Phosphate,452.7923882764996,"('water', 'ocean')",kilogram
"Methane, bromochlorodifluoro-, Halon 1211",448.97368744196643,"('air', 'non-urban air or from high stacks')",kilogram
Propionic acid,446.95647600567787,"('air', 'urban air close to ground')",kilogram
Carbofuran,404.9963572920741,"('soil', 'agricultural')",kilogram
Butyl acetate,382.3645598971047,"('water', 'surface water')",kilogram
Chromium VI,373.95444643478584,"('water',)",kilogram
Glyphosate,356.6037253562058,"('air', 'non-urban air or from high stacks')",kilogram
Chromium VI,346.53309104300695,"('air', 'low population density, long-term')",kilogram
"Chromium, ion",335.8690561741842,"('water', 'ground-')",kilogram
Formaldehyde,325.95018999807576,"('water', 'surface water')",kilogram
Ethyne,319.28760451853503,"('air', 'non-urban air or from high stacks')",kilogram
Butanol,307.9118920768303,"('water', 'surface water')",kilogram
Methanol,300.32378822422334,"('water',)",kilogram
Chromium VI,294.8753446810696,"('air', 'urban air close to ground')",kilogram
Chlorpyrifos methyl,286.5366867136952,"('soil', 'agricultural')",kilogram
Fluosilicic acid,272.6803722575535,"('water', 'surface water')",kilogram
Ethyne,270.93864103426665,"('air',)",kilogram
Acenaphthene,266.87529137430005,"('air', 'non-urban air or from high stacks')",kilogram
Acetone,255.84861118790835,"('air',)",kilogram
"Ethene, chloro-",255.24178320147988,"('water', 'surface water')",kilogram
Scandium,254.21763126740063,"('air', 'non-urban air or from high stacks')",kilogram
Chloroacetic acid,238.67080079677152,"('water', 'surface water')",kilogram
Butene,238.06904552383585,"('water', 'surface water')",kilogram
Styrene,236.29827209028548,"('air', 'urban air close to ground')",kilogram
Metribuzin,233.08358042547817,"('soil', 'agricultural')",kilogram
Fenpiclonil,229.74291413861673,"('soil', 'agricultural')",kilogram
4-Methyl-2-pentanone,228.47679172149222,"('water',)",kilogram
Elemental carbon,227.84351177323646,"('water', 'ground-')",kilogram
Elemental carbon,227.84351177323646,"('soil',)",kilogram
"Carbon dioxide, fossil",186.8072855406763,"('air', 'lower stratosphere + upper troposphere')",kilogram
Beryllium,186.1675681086713,"('air',)",kilogram
"AOX, Adsorbable Organic Halogen as Cl",175.5604169772436,"('water', 'ocean')",kilogram
Methane,170.59692842776252,"('air', 'urban air close to ground')",kilogram
Cypermethrin,167.53278071292073,"('soil', 'agricultural')",kilogram
Propene,161.0569239640309,"('air',)",kilogram
"Methane, dichloro-, HCC-30",158.9427817607596,"('air',)",kilogram
Fluosilicic acid,151.4891001774902,"('air', 'urban air close to ground')",kilogram
"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113",149.04146499127378,"('air', 'low population density, long-term')",kilogram
"Methane, tetrachloro-, R-10",148.9044360073278,"('air', 'urban air close to ground')",kilogram
Endosulfan,148.67072284213262,"('soil', 'agricultural')",kilogram
Ethylene oxide,142.5848159209904,"('air', 'urban air close to ground')",kilogram
"PAH, polycyclic aromatic hydrocarbons",138.1668985074657,"('water',)",kilogram
Chromium,135.01650607626246,"('soil',)",kilogram
"Ethane, hexafluoro-, HFC-116",133.10489152607167,"('air', 'urban air close to ground')",kilogram
Linuron,113.60455193737177,"('soil', 'agricultural')",kilogram
Ethylene oxide,112.17030224984872,"('water', 'surface water')",kilogram
Ethene,105.21615898228532,"('air',)",kilogram
Isoprene,98.77290612850102,"('air', 'non-urban air or from high stacks')",kilogram
Phosphorus,97.79992076043943,"('water', 'ocean')",kilogram
"AOX, Adsorbable Organic Halogen as Cl",93.87570076931326,"('water',)",kilogram
Monocrotophos,85.53782344960041,"('soil', 'agricultural')",kilogram
Dimethyl carbonate,84.34522917168891,"('air',)",kilogram
Sodium hydroxide,77.001315977216,"('air', 'urban air close to ground')",kilogram
"Ethane, 1,1-difluoro-, HFC-152a",76.78493357942587,"('air', 'non-urban air or from high stacks')",kilogram
Sodium chlorate,75.94877602518228,"('air', 'urban air close to ground')",kilogram
"Benzene, hexachloro-",73.08064225683928,"('air',)",kilogram
Strontium,68.37286625046185,"('soil',)",kilogram
Benzo(a)pyrene,66.83450406513228,"('air', 'urban air close to ground')",kilogram
Elemental carbon,66.58331543179973,"('air', 'urban air close to ground')",kilogram
2-Propanol,65.73365336509761,"('water',)",kilogram
Phosphorus,63.21291761320502,"('air', 'low population density, long-term')",kilogram
"Acrylate, ion",60.99644976867754,"('water', 'surface water')",kilogram
Barium,60.27599470168225,"('soil', 'agricultural')",kilogram
Zirconium,58.649644557945976,"('air', 'non-urban air or from high stacks')",kilogram
Aldicarb,58.61873399180265,"('soil', 'agricultural')",kilogram
Sodium formate,58.363542244183236,"('water', 'surface water')",kilogram
Phenol,57.51935631227206,"('air',)",kilogram
2-Methyl pentane,56.53334849696951,"('air', 'urban air close to ground')",kilogram
Dichromate,51.959556130153146,"('water',)",kilogram
"PAH, polycyclic aromatic hydrocarbons",49.21662031853951,"('water', 'ground-')",kilogram
"PAH, polycyclic aromatic hydrocarbons",49.21662031853951,"('soil',)",kilogram
Chloroacetic acid,46.57833172000501,"('air', 'urban air close to ground')",kilogram
Formate,45.87542605617543,"('water', 'surface water')",kilogram
"Potassium, ion",45.32285349216901,"('water',)",kilogram
Chloroform,43.092330077448764,"('air', 'urban air close to ground')",kilogram
t-Butyl methyl ether,38.91041045535378,"('water', 'ocean')",kilogram
Atrazine,38.23425441183356,"('soil', 'agricultural')",kilogram
Trifluralin,35.246390884714714,"('air', 'non-urban air or from high stacks')",kilogram
MSMA,34.88884941025239,"('soil', 'agricultural')",kilogram
Chlorpyrifos,33.30110184592471,"('soil', 'agricultural')",kilogram
Methyl acrylate,32.179265562057076,"('air', 'urban air close to ground')",kilogram
Monoethanolamine,31.868344189294604,"('water',)",kilogram
"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a",30.788527177873803,"('air',)",kilogram
"Titanium, ion",30.09423991942529,"('water', 'ocean')",kilogram
Trifluralin,29.114408943061946,"('soil', 'agricultural')",kilogram
Aldrin,27.182023892222045,"('soil', 'agricultural')",kilogram
"VOC, volatile organic compounds, unspecified origin",26.564672262223755,"('water',)",kilogram
Pendimethalin,25.689747676649983,"('air', 'non-urban air or from high stacks')",kilogram
Acrylic acid,25.41099649526178,"('air', 'urban air close to ground')",kilogram
Titanium,24.403118618742337,"('air', 'non-urban air or from high stacks')",kilogram
Sodium formate,24.29345337054221,"('air', 'urban air close to ground')",kilogram
Triethylene glycol,23.651747605200708,"('water',)",kilogram
Triethylene glycol,23.63635581885575,"('water', 'surface water')",kilogram
Pendimethalin,23.051000310880255,"('soil', 'agricultural')",kilogram
t-Butyl methyl ether,22.38037679437089,"('water', 'surface water')",kilogram
Fluosilicic acid,20.62751034046727,"('water',)",kilogram
Silicon,20.267679979188514,"('water', 'ocean')",kilogram
Triclopyr,19.30662792652345,"('soil', 'agricultural')",kilogram
Strontium,18.50687365433217,"('soil', 'agricultural')",kilogram
Imidacloprid,17.907328568323297,"('soil', 'agricultural')",kilogram
Phosphorus,17.353846722710806,"('water',)",kilogram
Lauric acid,16.267724673987104,"('water',)",kilogram
"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a",15.635231565614722,"('air', 'urban air close to ground')",kilogram
"Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124",15.494767795704217,"('air',)",kilogram
"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113",15.494767795704217,"('air',)",kilogram
Acrolein,14.840797356308311,"('air', 'urban air close to ground')",kilogram
"Methane, chlorodifluoro-, HCFC-22",14.319712614391191,"('air', 'urban air close to ground')",kilogram
Fipronil,14.268003504738957,"('soil', 'agricultural')",kilogram
Teflubenzuron,14.089959232895634,"('soil', 'agricultural')",kilogram
"Methane, dichloro-, HCC-30",12.67669239205894,"('air', 'urban air close to ground')",kilogram
Diuron,12.009632449635822,"('soil', 'agricultural')",kilogram
Acenaphthene,11.50067238445328,"('water', 'surface water')",kilogram
Metolachlor,10.951916938111763,"('air', 'non-urban air or from high stacks')",kilogram
Acephate,10.519769170044272,"('soil', 'agricultural')",kilogram
Trichloroethylene,10.517803804397136,"('air',)",kilogram
Antimony,9.539090807883337,"('soil', 'agricultural')",kilogram
Ethylene diamine,9.424599528709185,"('water', 'surface water')",kilogram
Formic acid,9.276716649142042,"('air', 'urban air close to ground')",kilogram
Difenoconazole,8.95863183052849,"('soil', 'agricultural')",kilogram
Nitrobenzene,8.141897774258345,"('water', 'surface water')",kilogram
"Methane, trifluoro-, HFC-23",8.049012885816238,"('air', 'urban air close to ground')",kilogram
Carbon disulfide,7.763139604591647,"('water', 'surface water')",kilogram
Chlorpyrifos,7.698642428225905,"('air', 'non-urban air or from high stacks')",kilogram
Sulfosate,7.63214100772191,"('soil', 'agricultural')",kilogram
Benzaldehyde,7.52397226600647,"('air', 'urban air close to ground')",kilogram
Uranium,7.379708868593619,"('air', 'non-urban air or from high stacks')",kilogram
"Phenol, pentachloro-",7.124150713819278,"('air',)",kilogram
Malathion,7.033554231964036,"('soil', 'agricultural')",kilogram
Ethylene oxide,6.903645599710375,"('air',)",kilogram
o-Xylene,6.863173921752693,"('air', 'urban air close to ground')",kilogram
Carbon disulfide,6.7050858508072935,"('air', 'urban air close to ground')",kilogram
Phosphorus,6.683879541919946,"('air', 'non-urban air or from high stacks')",kilogram
Phosphorus,6.671844645637038,"('water', 'ground-')",kilogram
Propanal,6.655543780399708,"('air', 'urban air close to ground')",kilogram
Fluoranthene,6.326065536191262,"('water', 'surface water')",kilogram
Propanil,5.966335622884538,"('soil', 'agricultural')",kilogram
Metsulfuron-methyl,5.599908865013193,"('soil', 'agricultural')",kilogram
Phenanthrene,5.210487117448039,"('water', 'surface water')",kilogram
Pyrene,4.765635847112984,"('water', 'surface water')",kilogram
Aniline,4.673247780750038,"('water', 'surface water')",kilogram
Diethanolamine,4.65077522306682,"('water',)",kilogram
"Methane, dichlorodifluoro-, CFC-12",4.535794063796013,"('air', 'urban air close to ground')",kilogram
Dimethylamine,4.456687824870717,"('water', 'surface water')",kilogram
Allyl chloride,4.264231112582679,"('water',)",kilogram
Thiram,3.9433502484535454,"('soil', 'agricultural')",kilogram
Ethylene diamine,3.9200339085890508,"('air', 'urban air close to ground')",kilogram
Metazachlor,3.4666231744284492,"('soil', 'agricultural')",kilogram
Paraquat,3.39969700826018,"('air', 'non-urban air or from high stacks')",kilogram
Fomesafen,3.385414475984495,"('air', 'non-urban air or from high stacks')",kilogram
Propanol,3.3134765040142464,"('air', 'urban air close to ground')",kilogram
Alachlor,3.2891804380398537,"('air', 'non-urban air or from high stacks')",kilogram
Glufosinate,3.2365668386291055,"('soil', 'agricultural')",kilogram
Carbendazim,3.181467184664806,"('soil', 'agricultural')",kilogram
Metribuzin,3.0621814845785726,"('air', 'non-urban air or from high stacks')",kilogram
Dicrotophos,2.948919085025434,"('soil', 'agricultural')",kilogram
Paraquat,2.9408803740507596,"('soil', 'agricultural')",kilogram
Ethanol,2.8585772206322084,"('air',)",kilogram
Molinate,2.6821790119993243,"('soil', 'agricultural')",kilogram
Ethephon,2.6594780725545033,"('soil', 'agricultural')",kilogram
Ammonium carbonate,2.607809562971326,"('air', 'urban air close to ground')",kilogram
Phenanthrene,2.5523725952313017,"('air',)",kilogram
m-Xylene,2.3449688636608728,"('water', 'surface water')",kilogram
Acetone,2.3442549867563875,"('water', 'surface water')",kilogram
Fluorene,2.3050691568745374,"('water', 'surface water')",kilogram
Acetamide,2.2663433471210093,"('soil', 'agricultural')",kilogram
Sulfentrazone,2.213051288802272,"('soil', 'agricultural')",kilogram
"Toluene, 2-chloro",2.110614872716006,"('water', 'surface water')",kilogram
Napropamide,2.108264568997387,"('soil', 'agricultural')",kilogram
Clethodim,2.090383621446256,"('air', 'non-urban air or from high stacks')",kilogram
Metam-sodium,2.0583841670793244,"('soil', 'agricultural')",kilogram
Profenofos,2.040526003860307,"('soil', 'agricultural')",kilogram
Nitrobenzene,2.0316697896246834,"('air', 'urban air close to ground')",kilogram
Aniline,1.9467293433218356,"('air', 'urban air close to ground')",kilogram
Ethyl acetate,1.9440515501429148,"('water', 'surface water')",kilogram
"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113",1.9268588536390656,"('air', 'urban air close to ground')",kilogram
Carbonate,1.918739024471587,"('water',)",kilogram
Acenaphthene,1.8603819850857544,"('air',)",kilogram
Atrazine,1.859485081998858,"('air', 'non-urban air or from high stacks')",kilogram
Ethylamine,1.8593930057289227,"('water', 'surface water')",kilogram
Diethylamine,1.801010137064427,"('water', 'surface water')",kilogram
Sulfentrazone,1.793016203126551,"('air', 'non-urban air or from high stacks')",kilogram
Fomesafen,1.7831153595740026,"('soil', 'agricultural')",kilogram
"Benzene, dichloro",1.6356569791785922,"('air', 'urban air close to ground')",kilogram
Chlormequat,1.6355942954079643,"('soil', 'agricultural')",kilogram
Azoxystrobin,1.6163619883295561,"('air', 'non-urban air or from high stacks')",kilogram
Propionic acid,1.563017146773922,"('water', 'surface water')",kilogram
Chromium VI,1.556296301599835,"('air',)",kilogram
Tribufos,1.5556251802015781,"('soil', 'agricultural')",kilogram
Prometryn,1.534953517140377,"('soil', 'agricultural')",kilogram
Metalaxil,1.4908880778713376,"('soil', 'agricultural')",kilogram
Dimethachlor,1.4816456659184407,"('soil', 'agricultural')",kilogram
2-Methyl-1-propanol,1.4498704438936483,"('water', 'surface water')",kilogram
Acephate,1.4408062885211497,"('air', 'non-urban air or from high stacks')",kilogram
Thiobencarb,1.4403663944797527,"('soil', 'agricultural')",kilogram
Flumioxazin,1.4284259607064465,"('air', 'non-urban air or from high stacks')",kilogram
Platinum,1.4156314005481432,"('air', 'urban air close to ground')",kilogram
2-Propanol,1.385546621305416,"('water', 'surface water')",kilogram
Imazethapyr,1.3474452703759556,"('air', 'non-urban air or from high stacks')",kilogram
"Ethene, tetrachloro-",1.3068280499351064,"('air',)",kilogram
Tebuconazole,1.278267052725796,"('soil', 'agricultural')",kilogram
Propanol,1.1686610057296634,"('water', 'surface water')",kilogram
Dipropylamine,1.1683593216415074,"('water', 'surface water')",kilogram
Naphtalene,1.1527318895363385,"('air',)",kilogram
Clethodim,1.1472928685252732,"('soil', 'agricultural')",kilogram
Bentazone,1.1435443154719032,"('air', 'non-urban air or from high stacks')",kilogram
Sodium dichromate,1.1363362909142296,"('air', 'urban air close to ground')",kilogram
Uranium,1.133360531444706,"('air',)",kilogram
Pyraclostrobin,1.1195160657881007,"('air', 'non-urban air or from high stacks')",kilogram
Metaldehyde,1.102381463708586,"('soil', 'agricultural')",kilogram
"Toluene, 2-chloro",1.0968818616612785,"('air', 'urban air close to ground')",kilogram
Clomazone,1.0948422279469856,"('soil', 'agricultural')",kilogram
1-Pentene,1.061125888455653,"('air', 'urban air close to ground')",kilogram
Acenaphthylene,1.041131344482295,"('air',)",kilogram
MCPA,1.0202592241967252,"('soil', 'agricultural')",kilogram
Silicon tetrafluoride,1.0169954520516058,"('air', 'non-urban air or from high stacks')",kilogram
Propanal,0.9972817729832317,"('water', 'surface water')",kilogram
"Cyhalothrin, gamma-",0.9164331686535118,"('air', 'non-urban air or from high stacks')",kilogram
"Phenol, 2,4-dichloro",0.8910169228885736,"('air', 'urban air close to ground')",kilogram
t-Butylamine,0.8794574345210368,"('water', 'surface water')",kilogram
Dimethylamine,0.8771651985130163,"('air', 'urban air close to ground')",kilogram
Imazethapyr,0.8693913396604942,"('soil', 'agricultural')",kilogram
Fluazifop-p-butyl,0.869335162553891,"('air', 'non-urban air or from high stacks')",kilogram
Propionic acid,0.8212447332354129,"('air',)",kilogram
Bentazone,0.793224699202019,"('soil', 'agricultural')",kilogram
Ethylamine,0.7747385451557345,"('air', 'urban air close to ground')",kilogram
1-Pentanol,0.7706036549360611,"('water', 'surface water')",kilogram
Diethylamine,0.7504090449220926,"('air', 'urban air close to ground')",kilogram
Chloroform,0.7361874591302954,"('water', 'surface water')",kilogram
1-Pentene,0.7319597491340317,"('water', 'surface water')",kilogram
Ethanol,0.7315451217118293,"('water',)",kilogram
Cyprodinil,0.6900159316616981,"('soil', 'agricultural')",kilogram
Imazaquin,0.6857355810233947,"('air', 'non-urban air or from high stacks')",kilogram
Benomyl,0.6567066451699254,"('soil', 'agricultural')",kilogram
Isoproturon,0.6463824825969584,"('soil', 'agricultural')",kilogram
Acenaphthylene,0.6394144208040607,"('water', 'surface water')",kilogram
Azoxystrobin,0.6351392297608102,"('soil', 'agricultural')",kilogram
"Methane, tetrachloro-, R-10",0.6283453837483022,"('air',)",kilogram
Fenoxaprop,0.6275696496859975,"('soil', 'agricultural')",kilogram
"Chlorosilane, trimethyl-",0.6273587540917389,"('air', 'urban air close to ground')",kilogram
Parathion,0.6233311801514786,"('soil', 'agricultural')",kilogram
Isopropylamine,0.6106622710032857,"('water', 'surface water')",kilogram
"Methane, tetrafluoro-, R-14",0.6088496292342183,"('air', 'urban air close to ground')",kilogram
2-Methyl-1-propanol,0.6041240513831403,"('air', 'urban air close to ground')",kilogram
Fluazifop-P-butyl,0.5999629021382143,"('soil', 'agricultural')",kilogram
Fenoxaprop,0.5861261064406594,"('air', 'non-urban air or from high stacks')",kilogram
Esfenvalerate,0.5560748403703564,"('air', 'non-urban air or from high stacks')",kilogram
Mepiquat chloride,0.5523311553978812,"('soil', 'agricultural')",kilogram
Formamide,0.5516705408873865,"('water', 'surface water')",kilogram
Chlorimuron-ethyl,0.551023062491263,"('soil', 'agricultural')",kilogram
Acetamide,0.543773806122784,"('air', 'non-urban air or from high stacks')",kilogram
Chlorimuron-ethyl,0.540926686990985,"('air', 'non-urban air or from high stacks')",kilogram
Dichromate,0.5239402692738425,"('water', 'surface water')",kilogram
Lactofen,0.5203358441821073,"('air', 'non-urban air or from high stacks')",kilogram
Lactic acid,0.5140518586713619,"('water', 'surface water')",kilogram
Acenaphthene,0.5080576079177084,"('water', 'ocean')",kilogram
"Phenol, pentachloro-",0.5033571843528907,"('air', 'urban air close to ground')",kilogram
Dipropylamine,0.4868122111335753,"('air', 'urban air close to ground')",kilogram
"Methane, dichlorodifluoro-, CFC-12",0.47653448948531024,"('air', 'non-urban air or from high stacks')",kilogram
Spiroxamine,0.470548575918752,"('soil', 'agricultural')",kilogram
Naphtalene,0.461092744285737,"('water', 'surface water')",kilogram
Flumioxazin,0.45260769640684806,"('soil', 'agricultural')",kilogram
"Phenol, 2,4-dichloro",0.45209325403512496,"('air',)",kilogram
Carbaryl,0.4461833330808303,"('air', 'non-urban air or from high stacks')",kilogram
Permethrin,0.443329094486597,"('air', 'non-urban air or from high stacks')",kilogram
Propylamine,0.4290852424786901,"('water', 'surface water')",kilogram
Propiconazole,0.42522552171047745,"('air', 'non-urban air or from high stacks')",kilogram
Acetochlor,0.42297614722788696,"('soil', 'agricultural')",kilogram
"Benzene, pentachloro-",0.39373146909390666,"('air', 'urban air close to ground')",kilogram
Urea,0.3831119074810987,"('water', 'surface water')",kilogram
Ethalfluralin,0.3790653052807627,"('soil', 'agricultural')",kilogram
t-Butylamine,0.36643558647799285,"('air', 'urban air close to ground')",kilogram
Acifluorfen,0.34670203648919135,"('air', 'non-urban air or from high stacks')",kilogram
"Carbon monoxide, fossil",0.34476095289960157,"('air', 'lower stratosphere + upper troposphere')",kilogram
Sethoxydim,0.34260577305141077,"('air', 'non-urban air or from high stacks')",kilogram
Choline chloride,0.3238060924457982,"('soil', 'agricultural')",kilogram
1-Pentanol,0.3210841145056111,"('air', 'urban air close to ground')",kilogram
Imazamox,0.3173417031214932,"('soil', 'agricultural')",kilogram
Anthracene,0.31705604023439693,"('water', 'surface water')",kilogram
Lambda-cyhalothrin,0.3165832076133086,"('soil', 'agricultural')",kilogram
Lithium,0.31047074267773117,"('air', 'urban air close to ground')",kilogram
Methyl parathion,0.30951741673697325,"('air', 'non-urban air or from high stacks')",kilogram
Phosphorus,0.30674950299298215,"('air',)",kilogram
2-Propanol,0.27707363638026583,"('air', 'non-urban air or from high stacks')",kilogram
Acetyl chloride,0.2719115818677252,"('water', 'surface water')",kilogram
Cloransulam-methyl,0.2718983605965989,"('air', 'non-urban air or from high stacks')",kilogram
Methyl lactate,0.2712963097367864,"('air', 'urban air close to ground')",kilogram
Butanol,0.2623284318874609,"('air', 'urban air close to ground')",kilogram
Butadiene,0.2601582783897772,"('air', 'urban air close to ground')",kilogram
Fenpropidin,0.25810069001925884,"('soil', 'agricultural')",kilogram
Isopropylamine,0.2544385530949735,"('air', 'urban air close to ground')",kilogram
Flufenacet,0.2534434771071506,"('air', 'non-urban air or from high stacks')",kilogram
"Ethene, tetrachloro-",0.24925273432148945,"('air', 'urban air close to ground')",kilogram
m-Xylene,0.24897168323243288,"('air', 'non-urban air or from high stacks')",kilogram
Glyphosate,0.2477915489298544,"('water', 'ground-')",kilogram
Selenium,0.24336889594244474,"('air', 'lower stratosphere + upper troposphere')",kilogram
"Phenol, pentachloro-",0.23745983126708808,"('soil',)",kilogram
Cloransulam-methyl,0.23034099377842382,"('soil', 'agricultural')",kilogram
Formamide,0.22985667257777762,"('air', 'urban air close to ground')",kilogram
Lactic acid,0.21418710749324532,"('air', 'urban air close to ground')",kilogram
Procymidone,0.21303303592649084,"('soil', 'agricultural')",kilogram
Butyrolactone,0.20480378460827775,"('water', 'surface water')",kilogram
Cyfluthrin,0.2027140992595582,"('soil', 'agricultural')",kilogram
Zeta-cypermethrin,0.20026904689214353,"('air', 'non-urban air or from high stacks')",kilogram
Imazamox,0.19351657931918392,"('air', 'non-urban air or from high stacks')",kilogram
Alachlor,0.19328976407701923,"('soil', 'agricultural')",kilogram
Chloridazon,0.1915684216257867,"('soil', 'agricultural')",kilogram
Pirimicarb,0.185309980468284,"('soil', 'agricultural')",kilogram
Fluoranthene,0.1838288402589865,"('air',)",kilogram
Dicamba,0.18154786940192422,"('air', 'non-urban air or from high stacks')",kilogram
Propylamine,0.1787873823460027,"('air', 'urban air close to ground')",kilogram
