flow,amount,categories,unit
"Tin, 79% in cassiterite, 0.1% in crude ore, in ground",0.0009293406062961496,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.8E-6%, in mixed ore, in ground",0.0008173351093455969,"('natural resource', 'in ground')",kilogram
"Lead, Pb 3.6E-1%, in mixed ore, in ground",0.00020691264477111797,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.5E-4%, Au 6.8E-4%, in ore, in ground",0.00011602951688116928,"('natural resource', 'in ground')",kilogram
"Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore, in ground",0.00011091603901539891,"('natural resource', 'in ground')",kilogram
"Spodumene, in ground",9.319719943215945e-05,"('natural resource', 'in ground')",kilogram
"Olivine, in ground",8.421527759189539e-05,"('natural resource', 'in ground')",kilogram
"Feldspar, in ground",7.080431673763324e-05,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.5E-5%, Au 5.4E-4%, in ore, in ground",1.062099278232878e-05,"('natural resource', 'in ground')",kilogram
"Stibnite, in ground",8.015195689012662e-12,"('natural resource', 'in ground')",kilogram
"Lithium, 0.15% in brine, in ground",2.176600990971704e-12,"('natural resource', 'in ground')",kilogram
