flow,amount,categories,unit
"Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",5.071879252938083e-09,"('natural resource', 'in ground')",kilogram
"Lead, Pb 3.6E-1%, in mixed ore, in ground",2.6726084492766523e-09,"('natural resource', 'in ground')",kilogram
"Lithium, 0.15% in brine, in ground",1.6810485567639682e-09,"('natural resource', 'in ground')",kilogram
"Silver, Ag 5.4E-3%, in mixed ore, in ground",1.2369803757041258e-09,"('natural resource', 'in ground')",kilogram
"Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",9.459778839965388e-10,"('natural resource', 'in ground')",kilogram
"Gold, Au 1.3E-4%, Ag 4.6E-5%, in ore, in ground",4.860425523128043e-10,"('natural resource', 'in ground')",kilogram
"Pd, Pd 7.3E-4%, Pt 2.5E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground",3.314045312021533e-10,"('natural resource', 'in ground')",kilogram
"Gold, Au 1.1E-4%, Ag 4.2E-3%, in ore, in ground",2.3104567178227815e-10,"('natural resource', 'in ground')",kilogram
"Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore, in ground",6.224385364010522e-11,"('natural resource', 'in ground')",kilogram
"Pt, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground",3.8748922116435404e-11,"('natural resource', 'in ground')",kilogram
"Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore, in ground",2.610722574258599e-11,"('natural resource', 'in ground')",kilogram
"Gold, Au 2.1E-4%, Ag 2.1E-4%, in ore, in ground",2.5008787236855908e-11,"('natural resource', 'in ground')",kilogram
"Rh, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",1.00485664767915e-11,"('natural resource', 'in ground')",kilogram
"Gold, Au 9.7E-5%, Ag 7.6E-5%, in ore, in ground",3.220691917374457e-12,"('natural resource', 'in ground')",kilogram
"Silver, Ag 7.6E-5%, Au 9.7E-5%, in ore, in ground",2.007244854174812e-12,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.8E-6%, in mixed ore, in ground",4.855612824595463e-13,"('natural resource', 'in ground')",kilogram
"Rh, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground",2.613485104768652e-13,"('natural resource', 'in ground')",kilogram
"Gold, Au 6.8E-4%, Ag 1.5E-4%, in ore, in ground",2.3323115551425457e-13,"('natural resource', 'in ground')",kilogram
"Gold, Au 5.4E-4%, Ag 1.5E-5%, in ore, in ground",1.2081646492991175e-13,"('natural resource', 'in ground')",kilogram
"Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore, in ground",1.3436380066506816e-14,"('natural resource', 'in ground')",kilogram
"Silver, Ag 1.5E-4%, Au 6.8E-4%, in ore, in ground",9.517940941180114e-15,"('natural resource', 'in ground')",kilogram
